doc,half1,half2
MSFT_2011Q3,0.0,0.0
MSFT_2011Q4,0.0,0.0009718172983479105
MSFT_2012Q1,0.0,0.0
MSFT_2012Q2,0.0,0.0
MSFT_2012Q3,0.0,0.0
MSFT_2012Q4,0.0,0.0
MSFT_2013Q1,0.0,0.0
MSFT_2013Q2,0.0,0.0
MSFT_2013Q3,0.0,0.0
MSFT_2013Q4,0.0,0.0
MSFT_2014Q1,0.0,0.0
MSFT_2014Q2,0.0,0.0
MSFT_2014Q3,0.0005945303210463733,0.0
MSFT_2014Q4,0.0004725897920604915,0.0
MSFT_2015Q1,0.0,0.0008710801393728223
MSFT_2015Q2,0.0004847309743092584,0.0
MSFT_2015Q3,0.0,0.000591715976331361
MSFT_2015Q4,0.0,0.0
MSFT_2016Q1,0.0,0.0
MSFT_2016Q2,0.0,0.0
MSFT_2016Q3,0.0,0.0
MSFT_2016Q4,0.0,0.0
MSFT_2017Q1,0.000474158368895211,0.0
MSFT_2017Q2,0.0,0.0
MSFT_2017Q3,0.0,0.0
MSFT_2017Q4,0.0,0.0
MSFT_2018Q1,0.00035778175313059033,0.0
MSFT_2018Q2,0.0,0.0
MSFT_2018Q3,0.0,0.0
MSFT_2018Q4,0.0,0.0006920415224913495
MSFT_2019Q1,0.00046446818392940084,0.0
MSFT_2019Q2,0.0010245901639344263,0.000683526999316473
MSFT_2019Q3,0.0,0.0006514657980456026
MSFT_2019Q4,0.0,0.0007936507936507937
MSFT_2020Q1,0.0,0.0
MSFT_2020Q2,0.001784121320249777,0.0
MSFT_2020Q3,0.0,0.0
MSFT_2020Q4,0.0007902015013828526,0.0
MSFT_2021Q1,0.0012875536480686696,0.0006161429451632779
MSFT_2021Q2,0.0,0.0005844535359438924
MSFT_2021Q3,0.0,0.0007468259895444362
MSFT_2021Q4,0.0008745080891998251,0.0
MSFT_2022Q1,0.0,0.0
MSFT_2022Q2,0.0020798668885191347,0.0
MSFT_2022Q3,0.0007410151908114116,0.0
MSFT_2022Q4,0.0013175230566534915,0.0005268703898840885
MSFT_2023Q1,0.001066477070742979,0.002214022140221402
MSFT_2023Q2,0.00043725404459991256,0.0
MSFT_2023Q3,0.0007927070947284979,0.0
MSFT_2023Q4,0.0008061265618702137,0.0
MSFT_2024Q1,0.0004110152075626798,0.0
MSFT_2024Q2,0.0003705075954057058,0.0
MSFT_2024Q3,0.0,0.0
MSFT_2024Q4,0.00038684719535783365,0.0
NEE_2010Q2,0.028609154929577465,0.01291638341264446
NEE_2010Q4,0.022559171597633137,0.017188459177409455
NEE_2011Q1,0.04528535980148883,0.011148272017837236
NEE_2011Q2,0.02490096208262592,0.007136485280999108
NEE_2011Q3,0.01717171717171717,0.015199493350221659
NEE_2011Q4,0.015845824411134905,0.017543859649122806
NEE_2012Q1,0.013658536585365854,0.004173622704507512
NEE_2012Q2,0.01612115290669272,0.0043821209465381246
NEE_2012Q3,0.01098901098901099,0.00702576112412178
NEE_2012Q4,0.014766201804757998,0.008287292817679558
NEE_2013Q1,0.016553067185978577,0.010434782608695653
NEE_2013Q2,0.00818926296633303,0.010189228529839884
NEE_2013Q3,0.009161704076958314,0.0023219814241486067
NEE_2013Q4,0.010169491525423728,0.011420413990007138
NEE_2014Q1,0.009982384028185555,0.018418201516793065
NEE_2014Q2,0.005109150023223409,0.010093167701863354
NEE_2014Q3,0.010984699882306787,0.008368200836820083
NEE_2014Q4,0.011374407582938388,0.016541353383458645
NEE_2015Q1,0.01351922264469793,0.008914100486223663
NEE_2015Q2,0.01309880239520958,0.00785498489425982
NEE_2015Q3,0.020791683326669332,0.01061410159211524
NEE_2015Q4,0.01637967240655187,0.01570996978851964
NEE_2016Q1,0.02367109634551495,0.008307372793354102
NEE_2016Q2,0.0177027583367641,0.005703422053231939
NEE_2016Q3,0.017722640673460344,0.011670313639679067
NEE_2016Q4,0.014355874574990555,0.014945652173913044
NEE_2017Q1,0.01792524790236461,0.015734265734265736
NEE_2017Q2,0.01765650080256822,0.01498751040799334
NEE_2017Q3,0.01706374758531874,0.02442635085122132
NEE_2017Q4,0.019307832422586522,0.007733952049497293
NEE_2018Q1,0.021204089360090876,0.018898931799506986
NEE_2018Q2,0.020776166209329674,0.014773776546629732
NEE_2018Q3,0.016786570743405275,0.03361344537815126
NEE_2018Q4,0.018225276366895728,0.019867549668874173
NEE_2019Q1,0.019135093761959432,0.006044905008635579
NEE_2019Q2,0.01098901098901099,0.010638297872340425
NEE_2019Q3,0.011789924973204717,0.012328767123287671
NEE_2019Q4,0.01849796522382538,0.006413682522715126
NEE_2020Q1,0.02356469580119966,0.008341511285574092
NEE_2020Q2,0.02631578947368421,0.022916666666666665
NEE_2020Q3,0.016845878136200716,0.022453889334402566
NEE_2020Q4,0.027699265121537593,0.013566986998304126
NEE_2021Q1,0.032504012841091494,0.019438444924406047
NEE_2021Q2,0.020124405415294547,0.013679890560875513
NEE_2021Q3,0.020233463035019456,0.02
NEE_2021Q4,0.026490066225165563,0.01571338780641106
NEE_2022Q1,0.02947443181818182,0.013953488372093023
NEE_2022Q2,0.017857142857142856,0.013145539906103286
NEE_2022Q3,0.026737967914438502,0.03646677471636953
NEE_2022Q4,0.028835489833641405,0.014654161781946073
NEE_2023Q1,0.021764477263894286,0.014084507042253521
NEE_2023Q2,0.0194889562581204,0.014206787687450671
NEE_2023Q3,0.018598615916955018,0.011529592621060722
NEE_2023Q4,0.0199907019990702,0.01021209740769835
NEE_2024Q1,0.025794564716720404,0.011955593509820665
NEE_2024Q2,0.01763584366062917,0.024915824915824916
NEE_2024Q3,0.01959869342043864,0.01788756388415673
NEE_2024Q4,0.019591496456857024,0.006044905008635579
OXY_2007Q2,0.0006587615283267457,0.0
OXY_2007Q3,0.0007434944237918215,0.0
OXY_2007Q4,0.0,0.002105263157894737
OXY_2008Q1,0.0,0.0
OXY_2008Q2,0.0004636068613815484,0.0009813542688910696
OXY_2008Q3,0.0,0.0
OXY_2008Q4,0.0,0.0012077294685990338
OXY_2009Q1,0.0,0.0
OXY_2009Q2,0.0011862396204033216,0.001218026796589525
OXY_2009Q3,0.0,0.0
OXY_2009Q4,0.0005307855626326964,0.0
OXY_2010Q1,0.0,0.0
OXY_2010Q2,0.0008673026886383347,0.0014265335235378032
OXY_2010Q3,0.0,0.001314060446780552
OXY_2010Q4,0.0,0.0010030090270812437
OXY_2011Q1,0.0007251631617113851,0.0
PFE_2022Q1,0.0,0.0
PFE_2022Q2,0.0009093664746892998,0.0
PFE_2022Q3,0.0,0.0
PFE_2022Q4,0.00036403349108117945,0.0
PFE_2023Q1,0.0,0.0
PFE_2023Q2,0.00040290088638195,0.0
PFE_2023Q3,0.0004426737494466578,0.0
PFE_2023Q4,0.0004020908725371934,0.0011876484560570072
PFE_2024Q1,0.0,0.0
PFE_2024Q2,0.0,0.0
PFE_2024Q3,0.0,0.0
PFE_2024Q4,0.0,0.0
UNH_2022Q1,0.0,0.0
UNH_2022Q2,0.0005350454788657035,0.0007199424046076314
UNH_2022Q3,0.0004972650422675286,0.0
UNH_2022Q4,0.0,0.0006501950585175553
UNH_2023Q1,0.0,0.0
UNH_2023Q2,0.0,0.0
UNH_2023Q3,0.0,0.0007716049382716049
UNH_2023Q4,0.0,0.0
UNH_2024Q1,0.0,0.0
UNH_2024Q2,0.0,0.0
UNH_2024Q3,0.0,0.0
UNH_2024Q4,0.0004623208506703652,0.0007052186177715092
WMT_2007Q1,0.0007037297677691766,0.0
WMT_2007Q2,0.0,0.0
WMT_2007Q3,0.0008237232289950577,0.0
WMT_2007Q4,0.0007468259895444362,0.0
WMT_2022Q1,0.0036019810895992796,0.0006406149903907751
WMT_2022Q2,0.002315886984715146,0.0006377551020408163
WMT_2022Q3,0.001379310344827586,0.0
WMT_2022Q4,0.0008329862557267805,0.0012070006035003018
WMT_2023Q1,0.0,0.0
WMT_2023Q2,0.0,0.0
WMT_2023Q3,0.0,0.0
WMT_2023Q4,0.0,0.0
WMT_2024Q1,0.0004878048780487805,0.0
WMT_2024Q2,0.0007601672367920942,0.0
WMT_2024Q3,0.00045871559633027525,0.0
WMT_2024Q4,0.0007686395080707148,0.0
XOM_2005Q3,0.0015432098765432098,0.0
XOM_2006Q1,0.004132231404958678,0.00202020202020202
XOM_2006Q2,0.006765067650676507,0.0
XOM_2006Q3,0.001976284584980237,0.0
XOM_2006Q4,0.0017751479289940828,0.0
XOM_2007Q1,0.0,0.0
XOM_2007Q2,0.003105590062111801,0.0009970089730807576
XOM_2007Q3,0.0,0.0
XOM_2007Q4,0.00361794500723589,0.001443001443001443
XOM_2008Q1,0.0010604453870625664,0.0
XOM_2008Q2,0.002733734281027884,0.0
XOM_2008Q3,0.0005711022272986865,0.0
XOM_2008Q4,0.008029647930821495,0.0
XOM_2009Q1,0.0048543689320388345,0.000784313725490196
XOM_2009Q2,0.0028835063437139563,0.0
XOM_2009Q3,0.0,0.0008718395815170009
XOM_2009Q4,0.0033931168201648087,0.0007396449704142012
XOM_2010Q1,0.005016722408026756,0.0
XOM_2010Q3,0.0004945598417408506,0.0
XOM_2010Q4,0.0021303792074989347,0.0027303754266211604
XOM_2011Q1,0.0,0.0
XOM_2011Q2,0.0005205622071837585,0.0006464124111182935
XOM_2011Q3,0.0004962779156327543,0.0
XOM_2011Q4,0.002292263610315186,0.0016792611251049538
XOM_2012Q1,0.0023969319271332696,0.0
XOM_2012Q2,0.0004743833017077799,0.0006939625260235947
XOM_2012Q3,0.0014381591562799617,0.0
XOM_2012Q4,0.0005257623554153522,0.0013097576948264572
XOM_2013Q1,0.0018248175182481751,0.0
XOM_2013Q2,0.002626970227670753,0.0006476683937823834
XOM_2013Q3,0.0014326647564469914,0.003395585738539898
XOM_2013Q4,0.0021470746108427268,0.0021660649819494585
XOM_2014Q1,0.0009107468123861566,0.0
XOM_2014Q2,0.0027114967462039045,0.0006161429451632779
XOM_2014Q3,0.0008833922261484099,0.0005640157924421884
XOM_2014Q4,0.00038138825324180017,0.0006317119393556538
XOM_2015Q1,0.0019193857965451055,0.0
XOM_2015Q2,0.0009174311926605505,0.0014619883040935672
XOM_2015Q3,0.00041684035014589413,0.0022358859698155395
XOM_2015Q4,0.0,0.0
XOM_2016Q1,0.0016835016835016834,0.0016339869281045752
XOM_2016Q2,0.001323918799646955,0.002664890073284477
XOM_2016Q3,0.0,0.000585480093676815
XOM_2016Q4,0.0,0.0022123893805309734
XOM_2017Q1,0.0011723329425556857,0.0008539709649871904
XOM_2017Q2,0.0003386386725364037,0.0009910802775024777
XOM_2017Q3,0.00035236081747709656,0.000462962962962963
XOM_2017Q4,0.0,0.0009161704076958314
XOM_2018Q1,0.0008316008316008316,0.0011997600479904018
XOM_2018Q2,0.0,0.0
XOM_2018Q3,0.001314060446780552,0.001326259946949602
XOM_2018Q4,0.0,0.0
XOM_2019Q1,0.0003957261574990107,0.0
XOM_2019Q2,0.0,0.0
XOM_2019Q3,0.0036382536382536385,0.002150537634408602
XOM_2019Q4,0.0029154518950437317,0.0007530120481927711
XOM_2020Q1,0.0013767783386874712,0.0
XOM_2020Q2,0.0012881064834693002,0.0006825938566552901
XOM_2020Q3,0.0011303692539562924,0.005813953488372093
XOM_2020Q4,0.015107913669064749,0.006597031335898846
XOM_2021Q1,0.007819287576020852,0.0018094089264173703
XOM_2021Q2,0.008727272727272728,0.004375303840544483
XOM_2021Q3,0.005555555555555556,0.006909547738693468
XOM_2021Q4,0.005356186395286556,0.001800720288115246
XOM_2022Q1,0.002365464222353637,0.0024554941682013503
XOM_2022Q2,0.007462686567164179,0.012607830126078301
XOM_2022Q3,0.005555555555555556,0.001314060446780552
XOM_2022Q4,0.010186757215619695,0.0022058823529411764
XOM_2023Q1,0.008264462809917356,0.0
XOM_2023Q2,0.004830917874396135,0.003472222222222222
XOM_2023Q3,0.002352941176470588,0.0053699284009546535
XOM_2023Q4,0.0030637254901960784,0.005718370264474625
XOM_2024Q1,0.01358695652173913,0.0005955926146515784
XOM_2024Q2,0.009102730819245773,0.0034554250172771253
XOM_2024Q3,0.009917355371900827,0.0
XOM_2024Q4,0.004714510214772132,0.0037998733375554147
XOM_2025Q1,0.0018159806295399517,0.0038510911424903724
XOM_2025Q2,0.003232062055591467,0.0035137034434293743
XOM_2025Q3,0.003424657534246575,0.0034411562284927736
XOM_2025Q4,0.0015592515592515593,0.006254343293954135
